rdfid,concept,tfidf,direction,content_type,topic_name,order
ae_nested_loops_v2,VoidDataType,0.0406005780140349,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,ActualMethodParameter,0.118815651329281,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,ClassDefinition,0.0263289387223491,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,ForStatement,1.63557131172701,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,IntDataType,0.224499588787552,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,java.lang.System.out.println,0.264712125058162,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,LessEqualExpression,2.74125524907957,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,MethodDefinition,0.038670377077733,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,NestedForLoops,1.43757441415983,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,PostIncrementExpression,1.43943813134449,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,SimpleAssignmentExpression,0.136329640450699,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,StringAddition,0.549832118909496,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,StringDataType,0.448999177575103,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,StringInitializationStatement,1.12464519519966,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,StringLiteral,0.454928135460297,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,StringVariable,0.680009694482204,outcome,animated_example,Nested_Loops,120
ae_nested_for_demo,VoidDataType,0.0406005780140349,outcome,animated_example,Nested_Loops,120
jobject_rec1,ActualMethodParameter,0.237631302658561,outcome,question,Objects,130
jobject_rec1,ClassDefinition,0.0263289387223491,outcome,question,Objects,130
jobject_rec1,ConstructorCall,0.457318472253399,outcome,question,Objects,130
jobject_rec1,FormalMethodParameter,0.0435120602039102,outcome,question,Objects,130
jobject_rec1,ImportStatement,0.72905909191758,outcome,question,Objects,130
jobject_rec1,java.lang.System.out.print,0.929418925714293,outcome,question,Objects,130
jobject_rec1,MethodDefinition,0.038670377077733,outcome,question,Objects,130
jobject_rec1,ObjectCreationStatement,0.457318472253399,outcome,question,Objects,130
jobject_rec1,ObjectMethodInvocation,0.389650861784506,outcome,question,Objects,130
jobject_rec1,PublicClassSpecifier,0.0634373200599912,outcome,question,Objects,130
jobject_rec1,PublicMethodSpecifier,0.04156890505357,outcome,question,Objects,130
jobject_rec1,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Objects,130
jobject_rec1,StaticMethodSpecifier,0.0706328961188937,outcome,question,Objects,130
jobject_rec1,VoidDataType,0.0406005780140349,outcome,question,Objects,130
jobject_rec2,ActualMethodParameter,0.237631302658561,outcome,question,Objects,130
jobject_rec2,ClassDefinition,0.0263289387223491,outcome,question,Objects,130
jobject_rec2,ConstructorCall,0.457318472253399,outcome,question,Objects,130
jobject_rec2,DoubleDataType,1.89644723654622,outcome,question,Objects,130
jobject_rec2,FormalMethodParameter,0.0435120602039102,outcome,question,Objects,130
jobject_rec2,ImportStatement,0.72905909191758,outcome,question,Objects,130
jobject_rec2,java.lang.System.out.print,0.929418925714293,outcome,question,Objects,130
jobject_rec2,MethodDefinition,0.038670377077733,outcome,question,Objects,130
jobject_rec2,MultiplyExpression,0.763427993562937,outcome,question,Objects,130
jobject_rec2,ObjectCreationStatement,0.457318472253399,outcome,question,Objects,130
jobject_rec2,ObjectMethodInvocation,0.779301723569011,outcome,question,Objects,130
jobject_rec2,PublicClassSpecifier,0.0634373200599912,outcome,question,Objects,130
jobject_rec2,PublicMethodSpecifier,0.04156890505357,outcome,question,Objects,130
jobject_rec2,SimpleAssignmentExpression,0.10906371236056,outcome,question,Objects,130
jobject_rec2,StaticMethodSpecifier,0.0706328961188937,outcome,question,Objects,130
jobject_rec2,VoidDataType,0.0406005780140349,outcome,question,Objects,130
jobject_translate,ActualMethodParameter,0.356446953987842,outcome,question,Objects,130
jobject_translate,ClassDefinition,0.0263289387223491,outcome,question,Objects,130
jobject_translate,ConstructorCall,0.457318472253399,outcome,question,Objects,130
jobject_translate,FormalMethodParameter,0.0435120602039102,outcome,question,Objects,130
jobject_translate,ImportStatement,0.72905909191758,outcome,question,Objects,130
jobject_translate,java.lang.System.out.print,0.929418925714293,outcome,question,Objects,130
jobject_translate,MethodDefinition,0.038670377077733,outcome,question,Objects,130
jobject_translate,ObjectCreationStatement,0.457318472253399,outcome,question,Objects,130
jobject_translate,ObjectMethodInvocation,0.779301723569011,outcome,question,Objects,130
jobject_translate,PublicClassSpecifier,0.0634373200599912,outcome,question,Objects,130
jobject_translate,PublicMethodSpecifier,0.04156890505357,outcome,question,Objects,130
jobject_translate,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Objects,130
jobject_translate,StaticMethodSpecifier,0.0706328961188937,outcome,question,Objects,130
jobject_translate,VoidDataType,0.0406005780140349,outcome,question,Objects,130
MethodDemo,ActualMethodParameter,0.950525210634245,outcome,example,Objects,130
MethodDemo,ClassDefinition,0.0263289387223491,outcome,example,Objects,130
MethodDemo,FormalMethodParameter,0.0435120602039102,outcome,example,Objects,130
MethodDemo,IntDataType,0.224499588787552,outcome,example,Objects,130
MethodDemo,java.lang.String.length,3.15780713393902,outcome,example,Objects,130
MethodDemo,java.lang.String.replace,1.99387691494121,outcome,example,Objects,130
MethodDemo,java.lang.System.out.print,2.78825677714288,outcome,example,Objects,130
MethodDemo,java.lang.System.out.println,1.05884850023265,outcome,example,Objects,130
MethodDemo,MethodDefinition,0.038670377077733,outcome,example,Objects,130
MethodDemo,ObjectMethodInvocation,0.389650861784506,outcome,example,Objects,130
MethodDemo,PublicClassSpecifier,0.0634373200599912,outcome,example,Objects,130
MethodDemo,PublicMethodSpecifier,0.04156890505357,outcome,example,Objects,130
MethodDemo,SimpleAssignmentExpression,0.10906371236056,outcome,example,Objects,130
MethodDemo,StaticMethodSpecifier,0.0706328961188937,outcome,example,Objects,130
MethodDemo,StringDataType,1.34699753272531,outcome,example,Objects,130
MethodDemo,StringInitializationStatement,2.24929039039933,outcome,example,Objects,130
MethodDemo,StringLiteral,1.36478440638089,outcome,example,Objects,130
MethodDemo,StringVariable,1.36001938896441,outcome,example,Objects,130
MethodDemo,VoidDataType,0.0406005780140349,outcome,example,Objects,130
ConstructorDemo,ActualMethodParameter,0.712893907975684,outcome,example,Objects,130
ConstructorDemo,ClassDefinition,0.0263289387223491,outcome,example,Objects,130
ConstructorDemo,ConstructorCall,1.3719554167602,outcome,example,Objects,130
ConstructorDemo,FormalMethodParameter,0.0435120602039102,outcome,example,Objects,130
ConstructorDemo,ImportStatement,0.72905909191758,outcome,example,Objects,130
ConstructorDemo,java.lang.System.out.print,1.85883785142859,outcome,example,Objects,130
ConstructorDemo,java.lang.System.out.println,0.794136375174486,outcome,example,Objects,130
ConstructorDemo,MethodDefinition,0.038670377077733,outcome,example,Objects,130
ConstructorDemo,ObjectCreationStatement,1.3719554167602,outcome,example,Objects,130
ConstructorDemo,PublicClassSpecifier,0.0634373200599912,outcome,example,Objects,130
ConstructorDemo,PublicMethodSpecifier,0.04156890505357,outcome,example,Objects,130
ConstructorDemo,SimpleAssignmentExpression,0.0545318561802798,outcome,example,Objects,130
ConstructorDemo,StaticMethodSpecifier,0.0706328961188937,outcome,example,Objects,130
ConstructorDemo,StringDataType,0.448999177575103,outcome,example,Objects,130
ConstructorDemo,StringLiteral,0.454928135460297,outcome,example,Objects,130
ConstructorDemo,VoidDataType,0.0406005780140349,outcome,example,Objects,130
AccessorMutatorDemo,ActualMethodParameter,1.18815651329281,outcome,example,Objects,130
AccessorMutatorDemo,ClassDefinition,0.0263289387223491,outcome,example,Objects,130
AccessorMutatorDemo,ConstructorCall,0.457318472253399,outcome,example,Objects,130
AccessorMutatorDemo,DoubleDataType,0.63214907884874,outcome,example,Objects,130
AccessorMutatorDemo,FormalMethodParameter,0.0435120602039102,outcome,example,Objects,130
AccessorMutatorDemo,ImportStatement,0.72905909191758,outcome,example,Objects,130
AccessorMutatorDemo,java.lang.System.out.print,3.71767570285717,outcome,example,Objects,130
AccessorMutatorDemo,java.lang.System.out.println,1.05884850023265,outcome,example,Objects,130
AccessorMutatorDemo,MethodDefinition,0.038670377077733,outcome,example,Objects,130
AccessorMutatorDemo,ObjectCreationStatement,0.457318472253399,outcome,example,Objects,130
AccessorMutatorDemo,ObjectMethodInvocation,0.779301723569011,outcome,example,Objects,130
AccessorMutatorDemo,PublicClassSpecifier,0.0634373200599912,outcome,example,Objects,130
AccessorMutatorDemo,PublicMethodSpecifier,0.04156890505357,outcome,example,Objects,130
AccessorMutatorDemo,SimpleAssignmentExpression,0.0545318561802798,outcome,example,Objects,130
AccessorMutatorDemo,StaticMethodSpecifier,0.0706328961188937,outcome,example,Objects,130
AccessorMutatorDemo,StringDataType,0.897998355150206,outcome,example,Objects,130
AccessorMutatorDemo,StringLiteral,0.909856270920594,outcome,example,Objects,130
AccessorMutatorDemo,VoidDataType,0.0406005780140349,outcome,example,Objects,130
CopyDemo,ActualMethodParameter,2.37631302658561,outcome,example,Objects,130
CopyDemo,ClassDefinition,0.0263289387223491,outcome,example,Objects,130
CopyDemo,ConstructorCall,0.457318472253399,outcome,example,Objects,130
CopyDemo,FormalMethodParameter,0.0435120602039102,outcome,example,Objects,130
CopyDemo,ImportStatement,0.72905909191758,outcome,example,Objects,130
CopyDemo,IntDataType,0.448999177575103,outcome,example,Objects,130
CopyDemo,java.lang.System.out.print,7.43535140571434,outcome,example,Objects,130
CopyDemo,java.lang.System.out.println,2.64712125058162,outcome,example,Objects,130
CopyDemo,MethodDefinition,0.038670377077733,outcome,example,Objects,130
CopyDemo,ObjectCreationStatement,0.457318472253399,outcome,example,Objects,130
CopyDemo,ObjectMethodInvocation,0.389650861784506,outcome,example,Objects,130
CopyDemo,PublicClassSpecifier,0.0634373200599912,outcome,example,Objects,130
CopyDemo,PublicMethodSpecifier,0.04156890505357,outcome,example,Objects,130
CopyDemo,SimpleAssignmentExpression,0.136329640450699,outcome,example,Objects,130
CopyDemo,StaticMethodSpecifier,0.0706328961188937,outcome,example,Objects,130
CopyDemo,StringDataType,2.24499588787552,outcome,example,Objects,130
CopyDemo,StringLiteral,2.27464067730148,outcome,example,Objects,130
CopyDemo,VoidDataType,0.0406005780140349,outcome,example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,ActualMethodParameter,0.950525210634245,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,ClassDefinition,0.0263289387223491,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,IntDataType,0.224499588787552,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,java.lang.String.length,3.15780713393902,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,java.lang.String.replace,1.99387691494121,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,java.lang.System.out.print,2.78825677714288,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,java.lang.System.out.println,1.05884850023265,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,MethodDefinition,0.038670377077733,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,ObjectMethodInvocation,0.389650861784506,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,SimpleAssignmentExpression,0.10906371236056,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,StringDataType,1.34699753272531,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,StringInitializationStatement,2.24929039039933,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,StringLiteral,1.36478440638089,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,StringVariable,1.36001938896441,outcome,animated_example,Objects,130
ae_BJ4_ch02_s05_MethodDemo,VoidDataType,0.0406005780140349,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,ActualMethodParameter,0.712893907975684,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,ClassDefinition,0.0263289387223491,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,ConstructorCall,1.3719554167602,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,ImportStatement,0.72905909191758,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,java.lang.System.out.print,1.85883785142859,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,java.lang.System.out.println,0.794136375174486,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,MethodDefinition,0.038670377077733,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,ObjectCreationStatement,1.3719554167602,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,SimpleAssignmentExpression,0.0545318561802798,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,StringDataType,0.448999177575103,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,StringLiteral,0.454928135460297,outcome,animated_example,Objects,130
ae_BJ4_ch02_s06_ConstructorDemo,VoidDataType,0.0406005780140349,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,ActualMethodParameter,1.18815651329281,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,ClassDefinition,0.0263289387223491,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,ConstructorCall,0.457318472253399,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,DoubleDataType,0.63214907884874,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,ImportStatement,0.72905909191758,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,java.lang.System.out.print,3.71767570285717,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,java.lang.System.out.println,1.05884850023265,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,MethodDefinition,0.038670377077733,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,ObjectCreationStatement,0.457318472253399,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,ObjectMethodInvocation,0.779301723569011,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,SimpleAssignmentExpression,0.0545318561802798,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,StringDataType,0.897998355150206,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,StringLiteral,0.909856270920594,outcome,animated_example,Objects,130
ae_BJ4_ch02_s07_AccessorMutatorDemo,VoidDataType,0.0406005780140349,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,ActualMethodParameter,0.950525210634245,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,ClassDefinition,0.0263289387223491,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,ConstructorCall,0.457318472253399,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,ImportStatement,0.72905909191758,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,java.lang.System.out.print,1.85883785142859,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,java.lang.System.out.println,1.05884850023265,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,MethodDefinition,0.038670377077733,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,ObjectCreationStatement,0.457318472253399,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,ObjectMethodInvocation,1.16895258535352,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,SimpleAssignmentExpression,0.0272659280901399,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,StringDataType,0.897998355150206,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,StringLiteral,0.909856270920594,outcome,animated_example,Objects,130
ae_BJ4_ch02_s09_MoveTester,VoidDataType,0.0406005780140349,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,ActualMethodParameter,2.37631302658561,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,ClassDefinition,0.0263289387223491,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,ConstructorCall,0.457318472253399,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,ImportStatement,0.72905909191758,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,IntDataType,0.448999177575103,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,java.lang.System.out.print,7.43535140571434,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,java.lang.System.out.println,2.64712125058162,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,MethodDefinition,0.038670377077733,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,ObjectCreationStatement,0.457318472253399,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,ObjectMethodInvocation,0.389650861784506,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,SimpleAssignmentExpression,0.136329640450699,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,StringDataType,2.24499588787552,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,StringLiteral,2.27464067730148,outcome,animated_example,Objects,130
ae_BJ4_ch02_s10_CopyDemo,VoidDataType,0.0406005780140349,outcome,animated_example,Objects,130
jclass1,ActualMethodParameter,0.118815651329281,outcome,question,Classes,140
jclass1,AddExpression,0.647523940447407,outcome,question,Classes,140
jclass1,ClassDefinition,0.0526578774446983,outcome,question,Classes,140
jclass1,ConstructorCall,0.457318472253399,outcome,question,Classes,140
jclass1,ConstructorDefinition,1.21297417708516,outcome,question,Classes,140
jclass1,DoubleDataType,5.05719263078992,outcome,question,Classes,140
jclass1,FormalMethodParameter,0.174048240815641,outcome,question,Classes,140
jclass1,InstanceField,0.511003331247889,outcome,question,Classes,140
jclass1,MethodDefinition,0.154681508310932,outcome,question,Classes,140
jclass1,ObjectCreationStatement,0.457318472253399,outcome,question,Classes,140
jclass1,ObjectMethodInvocation,0.389650861784506,outcome,question,Classes,140
jclass1,PrivateFieldSpecifier,0.675813579943213,outcome,question,Classes,140
jclass1,PublicClassSpecifier,0.126874640119982,outcome,question,Classes,140
jclass1,PublicConstructorSpecifier,1.34331524037054,outcome,question,Classes,140
jclass1,PublicMethodSpecifier,0.16627562021428,outcome,question,Classes,140
jclass1,ReturnStatement,0.667541053991318,outcome,question,Classes,140
jclass1,SimpleAssignmentExpression,0.218127424721119,outcome,question,Classes,140
jclass1,SimpleVariable,0.531478917042255,outcome,question,Classes,140
jclass1,StaticMethodSpecifier,0.0706328961188937,outcome,question,Classes,140
jclass1,SubtractExpression,0.81203332697882,outcome,question,Classes,140
jclass1,VoidDataType,0.121801734042105,outcome,question,Classes,140
jbankaccount,ActualMethodParameter,0.237631302658561,outcome,question,Classes,140
jbankaccount,AddExpression,0.647523940447407,outcome,question,Classes,140
jbankaccount,ClassDefinition,0.0526578774446983,outcome,question,Classes,140
jbankaccount,ConstructorCall,0.457318472253399,outcome,question,Classes,140
jbankaccount,ConstructorDefinition,1.21297417708516,outcome,question,Classes,140
jbankaccount,DoubleDataType,5.05719263078992,outcome,question,Classes,140
jbankaccount,FormalMethodParameter,0.174048240815641,outcome,question,Classes,140
jbankaccount,InstanceField,0.511003331247889,outcome,question,Classes,140
jbankaccount,MethodDefinition,0.154681508310932,outcome,question,Classes,140
jbankaccount,ObjectCreationStatement,0.457318472253399,outcome,question,Classes,140
jbankaccount,ObjectMethodInvocation,1.16895258535352,outcome,question,Classes,140
jbankaccount,PrivateFieldSpecifier,0.675813579943213,outcome,question,Classes,140
jbankaccount,PublicClassSpecifier,0.126874640119982,outcome,question,Classes,140
jbankaccount,PublicConstructorSpecifier,1.34331524037054,outcome,question,Classes,140
jbankaccount,PublicMethodSpecifier,0.16627562021428,outcome,question,Classes,140
jbankaccount,ReturnStatement,0.667541053991318,outcome,question,Classes,140
jbankaccount,SimpleAssignmentExpression,0.218127424721119,outcome,question,Classes,140
jbankaccount,SimpleVariable,0.531478917042255,outcome,question,Classes,140
jbankaccount,StaticMethodSpecifier,0.0706328961188937,outcome,question,Classes,140
jbankaccount,SubtractExpression,0.81203332697882,outcome,question,Classes,140
jbankaccount,VoidDataType,0.121801734042105,outcome,question,Classes,140
jba_ques,ActualMethodParameter,0.237631302658561,outcome,question,Classes,140
jba_ques,AddExpression,1.29504788089481,outcome,question,Classes,140
jba_ques,ClassDefinition,0.0526578774446983,outcome,question,Classes,140
jba_ques,ConstructorCall,0.914636944506799,outcome,question,Classes,140
jba_ques,ConstructorDefinition,1.21297417708516,outcome,question,Classes,140
jba_ques,DoubleDataType,5.05719263078992,outcome,question,Classes,140
jba_ques,FormalMethodParameter,0.174048240815641,outcome,question,Classes,140
jba_ques,InstanceField,0.511003331247889,outcome,question,Classes,140
jba_ques,MethodDefinition,0.154681508310932,outcome,question,Classes,140
jba_ques,MultiplyExpression,0.763427993562937,outcome,question,Classes,140
jba_ques,ObjectCreationStatement,0.914636944506799,outcome,question,Classes,140
jba_ques,ObjectMethodInvocation,0.779301723569011,outcome,question,Classes,140
jba_ques,PrivateFieldSpecifier,0.675813579943213,outcome,question,Classes,140
jba_ques,PublicClassSpecifier,0.126874640119982,outcome,question,Classes,140
jba_ques,PublicConstructorSpecifier,1.34331524037054,outcome,question,Classes,140
jba_ques,PublicMethodSpecifier,0.16627562021428,outcome,question,Classes,140
jba_ques,ReturnStatement,0.667541053991318,outcome,question,Classes,140
jba_ques,SimpleAssignmentExpression,0.245393352811259,outcome,question,Classes,140
jba_ques,SimpleVariable,0.531478917042255,outcome,question,Classes,140
jba_ques,StaticMethodSpecifier,0.0706328961188937,outcome,question,Classes,140
jba_ques,SubtractExpression,0.81203332697882,outcome,question,Classes,140
jba_ques,VoidDataType,0.121801734042105,outcome,question,Classes,140
jclasses_constructor,ActualMethodParameter,0.237631302658561,outcome,question,Classes,140
jclasses_constructor,AddExpression,0.647523940447407,outcome,question,Classes,140
jclasses_constructor,ClassDefinition,0.0526578774446983,outcome,question,Classes,140
jclasses_constructor,ConstructorCall,0.457318472253399,outcome,question,Classes,140
jclasses_constructor,ConstructorDefinition,0.606487088542579,outcome,question,Classes,140
jclasses_constructor,DoubleDataType,5.05719263078992,outcome,question,Classes,140
jclasses_constructor,FormalMethodParameter,0.130536180611731,outcome,question,Classes,140
jclasses_constructor,InstanceField,1.02200666249578,outcome,question,Classes,140
jclasses_constructor,MethodDefinition,0.154681508310932,outcome,question,Classes,140
jclasses_constructor,ObjectCreationStatement,0.457318472253399,outcome,question,Classes,140
jclasses_constructor,ObjectMethodInvocation,1.16895258535352,outcome,question,Classes,140
jclasses_constructor,PrivateFieldSpecifier,1.35162715988643,outcome,question,Classes,140
jclasses_constructor,PublicClassSpecifier,0.126874640119982,outcome,question,Classes,140
jclasses_constructor,PublicConstructorSpecifier,0.671657620185269,outcome,question,Classes,140
jclasses_constructor,PublicMethodSpecifier,0.16627562021428,outcome,question,Classes,140
jclasses_constructor,ReturnStatement,0.667541053991318,outcome,question,Classes,140
jclasses_constructor,SimpleAssignmentExpression,0.272659280901399,outcome,question,Classes,140
jclasses_constructor,SimpleVariable,1.06295783408451,outcome,question,Classes,140
jclasses_constructor,StaticMethodSpecifier,0.0706328961188937,outcome,question,Classes,140
jclasses_constructor,SubtractExpression,0.81203332697882,outcome,question,Classes,140
jclasses_constructor,VoidDataType,0.121801734042105,outcome,question,Classes,140
jclasses_getter,ActualMethodParameter,0.118815651329281,outcome,question,Classes,140
jclasses_getter,AddExpression,0.647523940447407,outcome,question,Classes,140
jclasses_getter,ClassDefinition,0.0526578774446983,outcome,question,Classes,140
jclasses_getter,ConstructorCall,0.457318472253399,outcome,question,Classes,140
jclasses_getter,ConstructorDefinition,1.21297417708516,outcome,question,Classes,140
jclasses_getter,FormalMethodParameter,0.130536180611731,outcome,question,Classes,140
jclasses_getter,InstanceField,1.02200666249578,outcome,question,Classes,140
jclasses_getter,InstanceFieldInitializationStatement,2.07926881095973,outcome,question,Classes,140
jclasses_getter,IntDataType,1.57149712151286,outcome,question,Classes,140
jclasses_getter,MethodDefinition,0.154681508310932,outcome,question,Classes,140
jclasses_getter,ObjectCreationStatement,0.457318472253399,outcome,question,Classes,140
jclasses_getter,ObjectMethodInvocation,0.779301723569011,outcome,question,Classes,140
jclasses_getter,PrivateFieldSpecifier,1.35162715988643,outcome,question,Classes,140
jclasses_getter,PublicClassSpecifier,0.126874640119982,outcome,question,Classes,140
